radical_no,char,radical_char,description,pinyin,strokes
169,閥,门,gate,mén,3
169,閦,门,gate,mén,3
169,閧,门,gate,mén,3
169,閨,门,gate,mén,3
169,閩,门,gate,mén,3
169,閪,门,gate,mén,3
169,閫,门,gate,mén,3
169,閬,门,gate,mén,3
169,閭,门,gate,mén,3
169,閮,门,gate,mén,3
169,閯,门,gate,mén,3
169,閰,门,gate,mén,3
169,閱,门,gate,mén,3
169,閲,门,gate,mén,3
169,閳,门,gate,mén,3
169,閴,门,gate,mén,3
169,閵,门,gate,mén,3
169,閶,门,gate,mén,3
169,閷,门,gate,mén,3
169,閸,门,gate,mén,3
169,閹,门,gate,mén,3
169,閺,门,gate,mén,3
169,閻,门,gate,mén,3
169,閼,门,gate,mén,3
169,閽,门,gate,mén,3
169,閾,门,gate,mén,3
169,閿,门,gate,mén,3
169,闀,门,gate,mén,3
169,闁,门,gate,mén,3
169,闂,门,gate,mén,3
169,闃,门,gate,mén,3
169,闄,门,gate,mén,3
169,闅,门,gate,mén,3
169,闆,门,gate,mén,3
169,闇,门,gate,mén,3
169,闈,门,gate,mén,3
169,闉,门,gate,mén,3
169,闊,门,gate,mén,3
169,闋,门,gate,mén,3
169,闌,门,gate,mén,3
169,闍,门,gate,mén,3
169,闎,门,gate,mén,3
169,闏,门,gate,mén,3
169,闐,门,gate,mén,3
169,闑,门,gate,mén,3
169,闒,门,gate,mén,3
169,闓,门,gate,mén,3
169,闔,门,gate,mén,3
169,闕,门,gate,mén,3
169,闖,门,gate,mén,3
169,闘,门,gate,mén,3
169,闙,门,gate,mén,3
169,闚,门,gate,mén,3
169,闛,门,gate,mén,3
169,關,门,gate,mén,3
169,闝,门,gate,mén,3
169,闞,门,gate,mén,3
169,闟,门,gate,mén,3
169,闠,门,gate,mén,3
169,闡,门,gate,mén,3
169,闢,门,gate,mén,3
169,闣,门,gate,mén,3
169,闤,门,gate,mén,3
169,闥,门,gate,mén,3
169,闦,门,gate,mén,3
169,闧,门,gate,mén,3
169,门,门,gate,mén,3
169,闩,门,gate,mén,3
169,闪,门,gate,mén,3
169,闫,门,gate,mén,3
169,闬,门,gate,mén,3
169,闭,门,gate,mén,3
169,问,门,gate,mén,3
169,闯,门,gate,mén,3
169,闰,门,gate,mén,3
169,闱,门,gate,mén,3
169,闲,门,gate,mén,3
169,闳,门,gate,mén,3
169,间,门,gate,mén,3
169,闵,门,gate,mén,3
169,闶,门,gate,mén,3
169,闷,门,gate,mén,3
169,闸,门,gate,mén,3
169,闹,门,gate,mén,3
169,闺,门,gate,mén,3
169,闻,门,gate,mén,3
169,闼,门,gate,mén,3
169,闽,门,gate,mén,3
169,闾,门,gate,mén,3
169,闿,门,gate,mén,3
169,阀,门,gate,mén,3
169,阁,门,gate,mén,3
169,阂,门,gate,mén,3
169,阃,门,gate,mén,3
169,阄,门,gate,mén,3
169,阅,门,gate,mén,3
169,阆,门,gate,mén,3
169,阇,门,gate,mén,3
169,阈,门,gate,mén,3
169,阉,门,gate,mén,3
169,阊,门,gate,mén,3
169,阋,门,gate,mén,3
169,阌,门,gate,mén,3
169,阍,门,gate,mén,3
169,阎,门,gate,mén,3
169,阏,门,gate,mén,3
169,阐,门,gate,mén,3
169,阑,门,gate,mén,3
169,阒,门,gate,mén,3
169,阓,门,gate,mén,3
169,阔,门,gate,mén,3
169,阕,门,gate,mén,3
169,阖,门,gate,mén,3
169,阗,门,gate,mén,3
169,阘,门,gate,mén,3
169,阙,门,gate,mén,3
169,阚,门,gate,mén,3
169,阛,门,gate,mén,3
170,阜,阜,mound,fù,8
170,阝,阜,mound,fù,8
170,阞,阜,mound,fù,8
170,队,阜,mound,fù,8
170,阠,阜,mound,fù,8
170,阡,阜,mound,fù,8
170,阢,阜,mound,fù,8
170,阣,阜,mound,fù,8
170,阤,阜,mound,fù,8
170,阥,阜,mound,fù,8
170,阦,阜,mound,fù,8
170,阧,阜,mound,fù,8
170,阨,阜,mound,fù,8
170,阩,阜,mound,fù,8
170,阪,阜,mound,fù,8
170,阫,阜,mound,fù,8
170,阬,阜,mound,fù,8
170,阭,阜,mound,fù,8
170,阮,阜,mound,fù,8
170,阯,阜,mound,fù,8
170,阰,阜,mound,fù,8
170,阱,阜,mound,fù,8
170,防,阜,mound,fù,8
170,阳,阜,mound,fù,8
170,阴,阜,mound,fù,8
170,阵,阜,mound,fù,8
170,阶,阜,mound,fù,8
170,阷,阜,mound,fù,8
170,阸,阜,mound,fù,8
170,阹,阜,mound,fù,8
170,阺,阜,mound,fù,8
170,阻,阜,mound,fù,8
170,阼,阜,mound,fù,8
170,阽,阜,mound,fù,8
170,阾,阜,mound,fù,8
170,阿,阜,mound,fù,8
170,陀,阜,mound,fù,8
170,陁,阜,mound,fù,8
170,陂,阜,mound,fù,8
170,陃,阜,mound,fù,8
170,附,阜,mound,fù,8
170,际,阜,mound,fù,8
170,陆,阜,mound,fù,8
170,陇,阜,mound,fù,8
170,陈,阜,mound,fù,8
170,陉,阜,mound,fù,8
170,陊,阜,mound,fù,8
170,陋,阜,mound,fù,8
170,陌,阜,mound,fù,8
170,降,阜,mound,fù,8
170,陎,阜,mound,fù,8
170,陏,阜,mound,fù,8
170,限,阜,mound,fù,8
170,陑,阜,mound,fù,8
170,陒,阜,mound,fù,8
170,陓,阜,mound,fù,8
170,陔,阜,mound,fù,8
170,陕,阜,mound,fù,8
170,陖,阜,mound,fù,8
170,陗,阜,mound,fù,8
170,陘,阜,mound,fù,8
170,陙,阜,mound,fù,8
170,陚,阜,mound,fù,8
170,陛,阜,mound,fù,8
170,陜,阜,mound,fù,8
170,陝,阜,mound,fù,8
170,陞,阜,mound,fù,8
170,陟,阜,mound,fù,8
170,陠,阜,mound,fù,8
170,陡,阜,mound,fù,8
170,院,阜,mound,fù,8
170,陣,阜,mound,fù,8
170,除,阜,mound,fù,8
170,陥,阜,mound,fù,8
170,陦,阜,mound,fù,8
170,陧,阜,mound,fù,8
170,陨,阜,mound,fù,8
170,险,阜,mound,fù,8
170,陪,阜,mound,fù,8
170,陫,阜,mound,fù,8
170,陬,阜,mound,fù,8
170,陭,阜,mound,fù,8
170,陮,阜,mound,fù,8
170,陯,阜,mound,fù,8
170,陰,阜,mound,fù,8
170,陱,阜,mound,fù,8
170,陲,阜,mound,fù,8
170,陳,阜,mound,fù,8
170,陴,阜,mound,fù,8
170,陵,阜,mound,fù,8
170,陶,阜,mound,fù,8
170,陷,阜,mound,fù,8
170,陸,阜,mound,fù,8
170,陹,阜,mound,fù,8
170,険,阜,mound,fù,8
170,陻,阜,mound,fù,8
170,陼,阜,mound,fù,8
170,陽,阜,mound,fù,8
170,陾,阜,mound,fù,8
170,陿,阜,mound,fù,8
170,隀,阜,mound,fù,8
170,隁,阜,mound,fù,8
170,隂,阜,mound,fù,8
170,隃,阜,mound,fù,8
170,隄,阜,mound,fù,8
170,隅,阜,mound,fù,8
170,隆,阜,mound,fù,8
170,隇,阜,mound,fù,8
170,隈,阜,mound,fù,8
170,隉,阜,mound,fù,8
170,隊,阜,mound,fù,8
170,隋,阜,mound,fù,8
170,隌,阜,mound,fù,8
170,隍,阜,mound,fù,8
170,階,阜,mound,fù,8
170,随,阜,mound,fù,8
170,隐,阜,mound,fù,8
170,隑,阜,mound,fù,8
170,隒,阜,mound,fù,8
170,隓,阜,mound,fù,8
170,隔,阜,mound,fù,8
170,隕,阜,mound,fù,8
170,隖,阜,mound,fù,8
170,隗,阜,mound,fù,8
170,隘,阜,mound,fù,8
170,隙,阜,mound,fù,8
170,隚,阜,mound,fù,8
170,際,阜,mound,fù,8
170,障,阜,mound,fù,8
170,隝,阜,mound,fù,8
170,隞,阜,mound,fù,8
170,隟,阜,mound,fù,8
170,隠,阜,mound,fù,8
170,隡,阜,mound,fù,8
170,隢,阜,mound,fù,8
170,隣,阜,mound,fù,8
170,隤,阜,mound,fù,8
170,隥,阜,mound,fù,8
170,隦,阜,mound,fù,8
170,隧,阜,mound,fù,8
170,隨,阜,mound,fù,8
170,隩,阜,mound,fù,8
170,險,阜,mound,fù,8
170,隫,阜,mound,fù,8
170,隬,阜,mound,fù,8
170,隭,阜,mound,fù,8
170,隮,阜,mound,fù,8
170,隯,阜,mound,fù,8
170,隰,阜,mound,fù,8
170,隱,阜,mound,fù,8
170,隲,阜,mound,fù,8
170,隳,阜,mound,fù,8
170,隴,阜,mound,fù,8
171,隶,隶,slave,lì,8
171,隷,隶,slave,lì,8
171,隸,隶,slave,lì,8
172,隹,隹,short-tailed bird,zhuī,8
172,隺,隹,short-tailed bird,zhuī,8
172,隻,隹,short-tailed bird,zhuī,8
172,隼,隹,short-tailed bird,zhuī,8
172,隽,隹,short-tailed bird,zhuī,8
172,隿,隹,short-tailed bird,zhuī,8
172,雀,隹,short-tailed bird,zhuī,8
172,雁,隹,short-tailed bird,zhuī,8
172,雂,隹,short-tailed bird,zhuī,8
172,雃,隹,short-tailed bird,zhuī,8
172,雄,隹,short-tailed bird,zhuī,8
172,雅,隹,short-tailed bird,zhuī,8
172,集,隹,short-tailed bird,zhuī,8
172,雇,隹,short-tailed bird,zhuī,8
172,雈,隹,short-tailed bird,zhuī,8
172,雉,隹,short-tailed bird,zhuī,8
172,雊,隹,short-tailed bird,zhuī,8
172,雋,隹,short-tailed bird,zhuī,8
172,雌,隹,short-tailed bird,zhuī,8
172,雍,隹,short-tailed bird,zhuī,8
172,雎,隹,short-tailed bird,zhuī,8
172,雏,隹,short-tailed bird,zhuī,8
172,雑,隹,short-tailed bird,zhuī,8
172,雒,隹,short-tailed bird,zhuī,8
172,雓,隹,short-tailed bird,zhuī,8
172,雔,隹,short-tailed bird,zhuī,8
172,雕,隹,short-tailed bird,zhuī,8
172,雖,隹,short-tailed bird,zhuī,8
172,雗,隹,short-tailed bird,zhuī,8
172,雘,隹,short-tailed bird,zhuī,8
172,雙,隹,short-tailed bird,zhuī,8
172,雚,隹,short-tailed bird,zhuī,8
172,雛,隹,short-tailed bird,zhuī,8
172,雜,隹,short-tailed bird,zhuī,8
172,雝,隹,short-tailed bird,zhuī,8
172,雞,隹,short-tailed bird,zhuī,8
172,雟,隹,short-tailed bird,zhuī,8
172,雠,隹,short-tailed bird,zhuī,8
172,雡,隹,short-tailed bird,zhuī,8
172,離,隹,short-tailed bird,zhuī,8
172,難,隹,short-tailed bird,zhuī,8
172,雤,隹,short-tailed bird,zhuī,8
172,雥,隹,short-tailed bird,zhuī,8
172,雦,隹,short-tailed bird,zhuī,8
172,雧,隹,short-tailed bird,zhuī,8
173,雨,雨,rain,yǔ,8
173,雩,雨,rain,yǔ,8
173,雪,雨,rain,yǔ,8
173,雫,雨,rain,yǔ,8
173,雬,雨,rain,yǔ,8
173,雭,雨,rain,yǔ,8
173,雮,雨,rain,yǔ,8
173,雯,雨,rain,yǔ,8
173,雰,雨,rain,yǔ,8
173,雱,雨,rain,yǔ,8
173,雲,雨,rain,yǔ,8
173,雳,雨,rain,yǔ,8
173,雴,雨,rain,yǔ,8
173,雵,雨,rain,yǔ,8
173,零,雨,rain,yǔ,8
173,雷,雨,rain,yǔ,8
173,雸,雨,rain,yǔ,8
173,雹,雨,rain,yǔ,8
173,雺,雨,rain,yǔ,8
173,電,雨,rain,yǔ,8
173,雼,雨,rain,yǔ,8
173,雽,雨,rain,yǔ,8
173,雾,雨,rain,yǔ,8
173,雿,雨,rain,yǔ,8
173,需,雨,rain,yǔ,8
173,霁,雨,rain,yǔ,8
173,霂,雨,rain,yǔ,8
173,霃,雨,rain,yǔ,8
173,霄,雨,rain,yǔ,8
173,霅,雨,rain,yǔ,8
173,霆,雨,rain,yǔ,8
173,震,雨,rain,yǔ,8
173,霈,雨,rain,yǔ,8
173,霉,雨,rain,yǔ,8
173,霊,雨,rain,yǔ,8
173,霋,雨,rain,yǔ,8
173,霌,雨,rain,yǔ,8
173,霍,雨,rain,yǔ,8
173,霎,雨,rain,yǔ,8
173,霏,雨,rain,yǔ,8
173,霐,雨,rain,yǔ,8
173,霑,雨,rain,yǔ,8
173,霒,雨,rain,yǔ,8
173,霓,雨,rain,yǔ,8
173,霔,雨,rain,yǔ,8
173,霕,雨,rain,yǔ,8
173,霖,雨,rain,yǔ,8
173,霗,雨,rain,yǔ,8
173,霘,雨,rain,yǔ,8
173,霙,雨,rain,yǔ,8
173,霚,雨,rain,yǔ,8
173,霛,雨,rain,yǔ,8
173,霜,雨,rain,yǔ,8
173,霝,雨,rain,yǔ,8
173,霞,雨,rain,yǔ,8
173,霟,雨,rain,yǔ,8
173,霠,雨,rain,yǔ,8
173,霡,雨,rain,yǔ,8
173,霢,雨,rain,yǔ,8
173,霣,雨,rain,yǔ,8
173,霤,雨,rain,yǔ,8
173,霥,雨,rain,yǔ,8
173,霦,雨,rain,yǔ,8
173,霧,雨,rain,yǔ,8
173,霨,雨,rain,yǔ,8
173,霩,雨,rain,yǔ,8
173,霪,雨,rain,yǔ,8
173,霫,雨,rain,yǔ,8
173,霬,雨,rain,yǔ,8
173,霭,雨,rain,yǔ,8
173,霮,雨,rain,yǔ,8
173,霯,雨,rain,yǔ,8
173,霰,雨,rain,yǔ,8
173,霱,雨,rain,yǔ,8
173,露,雨,rain,yǔ,8
173,霳,雨,rain,yǔ,8
173,霴,雨,rain,yǔ,8
173,霵,雨,rain,yǔ,8
173,霶,雨,rain,yǔ,8
173,霷,雨,rain,yǔ,8
173,霸,雨,rain,yǔ,8
173,霹,雨,rain,yǔ,8
173,霺,雨,rain,yǔ,8
173,霻,雨,rain,yǔ,8
173,霼,雨,rain,yǔ,8
173,霽,雨,rain,yǔ,8
173,霾,雨,rain,yǔ,8
173,霿,雨,rain,yǔ,8
173,靀,雨,rain,yǔ,8
173,靁,雨,rain,yǔ,8
173,靂,雨,rain,yǔ,8
173,靃,雨,rain,yǔ,8
173,靄,雨,rain,yǔ,8
173,靅,雨,rain,yǔ,8
173,靆,雨,rain,yǔ,8
173,靇,雨,rain,yǔ,8
173,靈,雨,rain,yǔ,8
173,靉,雨,rain,yǔ,8
173,靊,雨,rain,yǔ,8
173,靋,雨,rain,yǔ,8
173,靌,雨,rain,yǔ,8
173,靍,雨,rain,yǔ,8
173,靎,雨,rain,yǔ,8
173,靏,雨,rain,yǔ,8
173,靐,雨,rain,yǔ,8
174,靑,青,blue,qīng,8
174,青,青,blue,qīng,8
174,靓,青,blue,qīng,8
174,靔,青,blue,qīng,8
174,靕,青,blue,qīng,8
174,靖,青,blue,qīng,8
174,靗,青,blue,qīng,8
174,靘,青,blue,qīng,8
174,静,青,blue,qīng,8
174,靚,青,blue,qīng,8
174,靛,青,blue,qīng,8
174,靜,青,blue,qīng,8
174,靝,青,blue,qīng,8
175,辈,非,wrong,fēi,8
175,非,非,wrong,fēi,8
175,靟,非,wrong,fēi,8
175,靠,非,wrong,fēi,8
175,靡,非,wrong,fēi,8
176,面,面,face,miàn,9
176,靣,面,face,miàn,9
176,靤,面,face,miàn,9
176,靦,面,face,miàn,9
176,靧,面,face,miàn,9
176,靨,面,face,miàn,9
177,革,革,leather,gé,9
177,靪,革,leather,gé,9
177,靫,革,leather,gé,9
177,靬,革,leather,gé,9
177,靭,革,leather,gé,9
177,靮,革,leather,gé,9
177,靯,革,leather,gé,9
177,靰,革,leather,gé,9
177,靱,革,leather,gé,9
177,靲,革,leather,gé,9
177,靳,革,leather,gé,9
177,靴,革,leather,gé,9
177,靵,革,leather,gé,9
177,靶,革,leather,gé,9
177,靷,革,leather,gé,9
177,靸,革,leather,gé,9
177,靹,革,leather,gé,9
177,靺,革,leather,gé,9
177,靻,革,leather,gé,9
177,靼,革,leather,gé,9
177,靽,革,leather,gé,9
177,靾,革,leather,gé,9
177,靿,革,leather,gé,9
177,鞀,革,leather,gé,9
177,鞁,革,leather,gé,9
177,鞂,革,leather,gé,9
177,鞃,革,leather,gé,9
177,鞄,革,leather,gé,9
177,鞅,革,leather,gé,9
177,鞆,革,leather,gé,9
177,鞇,革,leather,gé,9
177,鞈,革,leather,gé,9
177,鞉,革,leather,gé,9
177,鞊,革,leather,gé,9
177,鞋,革,leather,gé,9
177,鞌,革,leather,gé,9
177,鞍,革,leather,gé,9
177,鞎,革,leather,gé,9
177,鞏,革,leather,gé,9
177,鞐,革,leather,gé,9
177,鞑,革,leather,gé,9
177,鞒,革,leather,gé,9
177,鞓,革,leather,gé,9
177,鞔,革,leather,gé,9
177,鞕,革,leather,gé,9
177,鞖,革,leather,gé,9
177,鞗,革,leather,gé,9
177,鞘,革,leather,gé,9
177,鞙,革,leather,gé,9
177,鞚,革,leather,gé,9
177,鞛,革,leather,gé,9
177,鞜,革,leather,gé,9
177,鞝,革,leather,gé,9
177,鞞,革,leather,gé,9
177,鞟,革,leather,gé,9
177,鞠,革,leather,gé,9
177,鞡,革,leather,gé,9
177,鞢,革,leather,gé,9
177,鞣,革,leather,gé,9
177,鞤,革,leather,gé,9
177,鞥,革,leather,gé,9
177,鞦,革,leather,gé,9
177,鞧,革,leather,gé,9
177,鞨,革,leather,gé,9
177,鞩,革,leather,gé,9
177,鞪,革,leather,gé,9
177,鞫,革,leather,gé,9
177,鞬,革,leather,gé,9
177,鞭,革,leather,gé,9
177,鞮,革,leather,gé,9
177,鞯,革,leather,gé,9
177,鞰,革,leather,gé,9
177,鞱,革,leather,gé,9
177,鞲,革,leather,gé,9
177,鞳,革,leather,gé,9
177,鞴,革,leather,gé,9
177,鞵,革,leather,gé,9
177,鞶,革,leather,gé,9
177,鞷,革,leather,gé,9
177,鞸,革,leather,gé,9
177,鞹,革,leather,gé,9
177,鞺,革,leather,gé,9
177,鞻,革,leather,gé,9
177,鞼,革,leather,gé,9
177,鞽,革,leather,gé,9
177,鞾,革,leather,gé,9
177,鞿,革,leather,gé,9
177,韀,革,leather,gé,9
177,韁,革,leather,gé,9
177,韂,革,leather,gé,9
177,韃,革,leather,gé,9
177,韄,革,leather,gé,9
177,韅,革,leather,gé,9
177,韆,革,leather,gé,9
177,韇,革,leather,gé,9
177,韈,革,leather,gé,9
177,韉,革,leather,gé,9
177,韊,革,leather,gé,9
178,韋,韦,soft leather,wěi,4
178,韌,韦,soft leather,wěi,4
178,韍,韦,soft leather,wěi,4
178,韎,韦,soft leather,wěi,4
178,韏,韦,soft leather,wěi,4
178,韐,韦,soft leather,wěi,4
178,韑,韦,soft leather,wěi,4
178,韓,韦,soft leather,wěi,4
178,韔,韦,soft leather,wěi,4
178,韕,韦,soft leather,wěi,4
178,韖,韦,soft leather,wěi,4
178,韗,韦,soft leather,wěi,4
178,韘,韦,soft leather,wěi,4
178,韙,韦,soft leather,wěi,4
178,韚,韦,soft leather,wěi,4
178,韛,韦,soft leather,wěi,4
178,韜,韦,soft leather,wěi,4
178,韝,韦,soft leather,wěi,4
178,韞,韦,soft leather,wěi,4
178,韟,韦,soft leather,wěi,4
178,韠,韦,soft leather,wěi,4
178,韡,韦,soft leather,wěi,4
178,韢,韦,soft leather,wěi,4
178,韣,韦,soft leather,wěi,4
178,韤,韦,soft leather,wěi,4
178,韥,韦,soft leather,wěi,4
178,韦,韦,soft leather,wěi,4
178,韧,韦,soft leather,wěi,4
178,韨,韦,soft leather,wěi,4
178,韩,韦,soft leather,wěi,4
178,韪,韦,soft leather,wěi,4
178,韫,韦,soft leather,wěi,4
178,韬,韦,soft leather,wěi,4
179,韭,韭,leek,jiǔ,9
179,韮,韭,leek,jiǔ,9
179,韯,韭,leek,jiǔ,9
179,韰,韭,leek,jiǔ,9
179,韱,韭,leek,jiǔ,9
179,韲,韭,leek,jiǔ,9
180,音,音,sound,yīn,9
180,韴,音,sound,yīn,9
180,韵,音,sound,yīn,9
180,韶,音,sound,yīn,9
180,韷,音,sound,yīn,9
180,韸,音,sound,yīn,9
180,韹,音,sound,yīn,9
180,韺,音,sound,yīn,9
180,韻,音,sound,yīn,9
180,韼,音,sound,yīn,9
180,韽,音,sound,yīn,9
180,韾,音,sound,yīn,9
180,響,音,sound,yīn,9
180,頀,音,sound,yīn,9
180,黯,音,sound,yīn,9
181,頁,页,page,yè,6
181,頂,页,page,yè,6
181,頃,页,page,yè,6
181,頄,页,page,yè,6
181,項,页,page,yè,6
181,順,页,page,yè,6
181,頇,页,page,yè,6
181,須,页,page,yè,6
181,頉,页,page,yè,6
181,頊,页,page,yè,6
181,頋,页,page,yè,6
181,頌,页,page,yè,6
181,頍,页,page,yè,6
181,頎,页,page,yè,6
181,頏,页,page,yè,6
181,預,页,page,yè,6
181,頑,页,page,yè,6
181,頒,页,page,yè,6
181,頓,页,page,yè,6
181,頔,页,page,yè,6
181,頕,页,page,yè,6
181,頖,页,page,yè,6
181,頗,页,page,yè,6
181,領,页,page,yè,6
181,頙,页,page,yè,6
181,頚,页,page,yè,6
181,頛,页,page,yè,6
181,頜,页,page,yè,6
181,頝,页,page,yè,6
181,頞,页,page,yè,6
181,頟,页,page,yè,6
181,頠,页,page,yè,6
181,頡,页,page,yè,6
181,頢,页,page,yè,6
181,頣,页,page,yè,6
181,頤,页,page,yè,6
181,頥,页,page,yè,6
181,頦,页,page,yè,6
181,頧,页,page,yè,6
181,頨,页,page,yè,6
181,頩,页,page,yè,6
181,頪,页,page,yè,6
181,頫,页,page,yè,6
181,頬,页,page,yè,6
181,頭,页,page,yè,6
181,頮,页,page,yè,6
181,頯,页,page,yè,6
181,頰,页,page,yè,6
181,頱,页,page,yè,6
181,頲,页,page,yè,6
181,頳,页,page,yè,6
181,頴,页,page,yè,6
181,頵,页,page,yè,6
181,頶,页,page,yè,6
181,頷,页,page,yè,6
181,頸,页,page,yè,6
181,頹,页,page,yè,6
181,頺,页,page,yè,6
181,頻,页,page,yè,6
181,頼,页,page,yè,6
181,頽,页,page,yè,6
181,頾,页,page,yè,6
181,顀,页,page,yè,6
181,顁,页,page,yè,6
181,顂,页,page,yè,6
181,顃,页,page,yè,6
181,顄,页,page,yè,6
181,顅,页,page,yè,6
181,顆,页,page,yè,6
181,顇,页,page,yè,6
181,顉,页,page,yè,6
181,顊,页,page,yè,6
181,顋,页,page,yè,6
181,題,页,page,yè,6
181,額,页,page,yè,6
181,顎,页,page,yè,6
181,顏,页,page,yè,6
181,顐,页,page,yè,6
181,顑,页,page,yè,6
181,顒,页,page,yè,6
181,顓,页,page,yè,6
181,顔,页,page,yè,6
181,顕,页,page,yè,6
181,顖,页,page,yè,6
181,顗,页,page,yè,6
181,願,页,page,yè,6
181,顙,页,page,yè,6
181,顚,页,page,yè,6
181,顛,页,page,yè,6
181,顜,页,page,yè,6
181,顝,页,page,yè,6
181,類,页,page,yè,6
181,顟,页,page,yè,6
181,顠,页,page,yè,6
181,顡,页,page,yè,6
181,顢,页,page,yè,6
181,顣,页,page,yè,6
181,顤,页,page,yè,6
181,顥,页,page,yè,6
181,顦,页,page,yè,6
181,顧,页,page,yè,6
181,顨,页,page,yè,6
181,顩,页,page,yè,6
181,顪,页,page,yè,6
181,顫,页,page,yè,6
181,顬,页,page,yè,6
181,顭,页,page,yè,6
181,顮,页,page,yè,6
181,顯,页,page,yè,6
181,顰,页,page,yè,6
181,顱,页,page,yè,6
181,顲,页,page,yè,6
181,顳,页,page,yè,6
181,顴,页,page,yè,6
181,页,页,page,yè,6
181,顶,页,page,yè,6
181,顷,页,page,yè,6
181,项,页,page,yè,6
181,顺,页,page,yè,6
181,顽,页,page,yè,6
181,顾,页,page,yè,6
181,顿,页,page,yè,6
181,颁,页,page,yè,6
181,颂,页,page,yè,6
181,颃,页,page,yè,6
181,预,页,page,yè,6
181,颅,页,page,yè,6
181,领,页,page,yè,6
181,颇,页,page,yè,6
181,颈,页,page,yè,6
181,颉,页,page,yè,6
181,颊,页,page,yè,6
181,颋,页,page,yè,6
181,颌,页,page,yè,6
181,颏,页,page,yè,6
181,颐,页,page,yè,6
181,频,页,page,yè,6
181,颒,页,page,yè,6
181,颓,页,page,yè,6
181,颔,页,page,yè,6
181,颕,页,page,yè,6
181,颖,页,page,yè,6
181,颗,页,page,yè,6
181,题,页,page,yè,6
181,颙,页,page,yè,6
181,颚,页,page,yè,6
181,颛,页,page,yè,6
181,颜,页,page,yè,6
181,额,页,page,yè,6
181,颞,页,page,yè,6
181,颟,页,page,yè,6
181,颠,页,page,yè,6
181,颡,页,page,yè,6
181,颢,页,page,yè,6
181,颤,页,page,yè,6
181,颥,页,page,yè,6
181,颧,页,page,yè,6
182,凬,风,wind,fēng,4
182,風,风,wind,fēng,4
182,颩,风,wind,fēng,4
182,颪,风,wind,fēng,4
182,颫,风,wind,fēng,4
182,颬,风,wind,fēng,4
182,颭,风,wind,fēng,4
182,颮,风,wind,fēng,4
182,颯,风,wind,fēng,4
182,颰,风,wind,fēng,4
182,颱,风,wind,fēng,4
182,颲,风,wind,fēng,4
182,颳,风,wind,fēng,4
182,颴,风,wind,fēng,4
182,颵,风,wind,fēng,4
182,颶,风,wind,fēng,4
182,颷,风,wind,fēng,4
182,颸,风,wind,fēng,4
182,颹,风,wind,fēng,4
182,颺,风,wind,fēng,4
182,颻,风,wind,fēng,4
182,颼,风,wind,fēng,4
182,颽,风,wind,fēng,4
182,颾,风,wind,fēng,4
182,颿,风,wind,fēng,4
182,飀,风,wind,fēng,4
182,飁,风,wind,fēng,4
182,飂,风,wind,fēng,4
182,飃,风,wind,fēng,4
182,飄,风,wind,fēng,4
182,飅,风,wind,fēng,4
182,飆,风,wind,fēng,4
182,飇,风,wind,fēng,4
182,飈,风,wind,fēng,4
182,飉,风,wind,fēng,4
182,飊,风,wind,fēng,4
182,飋,风,wind,fēng,4
182,飌,风,wind,fēng,4
182,飍,风,wind,fēng,4
182,风,风,wind,fēng,4
182,飏,风,wind,fēng,4
182,飐,风,wind,fēng,4
182,飑,风,wind,fēng,4
182,飒,风,wind,fēng,4
182,飓,风,wind,fēng,4
182,飔,风,wind,fēng,4
182,飕,风,wind,fēng,4
182,飖,风,wind,fēng,4
182,飗,风,wind,fēng,4
182,飘,风,wind,fēng,4
182,飙,风,wind,fēng,4
182,飚,风,wind,fēng,4
183,飛,飞,fly,fēi,4
183,飜,飞,fly,fēi,4
183,飝,飞,fly,fēi,4
184,蚀,饣,eat,shí,3
184,食,饣,eat,shí,3
184,飠,饣,eat,shí,3
184,飡,饣,eat,shí,3
184,飢,饣,eat,shí,3
184,飣,饣,eat,shí,3
184,飤,饣,eat,shí,3
184,飥,饣,eat,shí,3
184,飦,饣,eat,shí,3
184,飧,饣,eat,shí,3
184,飨,饣,eat,shí,3
184,飩,饣,eat,shí,3
184,飪,饣,eat,shí,3
184,飫,饣,eat,shí,3
184,飬,饣,eat,shí,3
184,飭,饣,eat,shí,3
184,飮,饣,eat,shí,3
184,飯,饣,eat,shí,3
184,飰,饣,eat,shí,3
184,飲,饣,eat,shí,3
184,飳,饣,eat,shí,3
184,飴,饣,eat,shí,3
184,飵,饣,eat,shí,3
184,飶,饣,eat,shí,3
184,飷,饣,eat,shí,3
184,飸,饣,eat,shí,3
184,飹,饣,eat,shí,3
184,飺,饣,eat,shí,3
184,飻,饣,eat,shí,3
184,飼,饣,eat,shí,3
184,飽,饣,eat,shí,3
184,飾,饣,eat,shí,3
184,飿,饣,eat,shí,3
184,餀,饣,eat,shí,3
184,餂,饣,eat,shí,3
184,餃,饣,eat,shí,3
184,餅,饣,eat,shí,3
184,餆,饣,eat,shí,3
184,餇,饣,eat,shí,3
184,餈,饣,eat,shí,3
184,餉,饣,eat,shí,3
184,養,饣,eat,shí,3
184,餋,饣,eat,shí,3
184,餌,饣,eat,shí,3
184,餍,饣,eat,shí,3
184,餎,饣,eat,shí,3
184,餏,饣,eat,shí,3
184,餐,饣,eat,shí,3
184,餑,饣,eat,shí,3
184,餒,饣,eat,shí,3
184,餓,饣,eat,shí,3
184,餔,饣,eat,shí,3
184,餕,饣,eat,shí,3
